RUNID 	DATESTART	see_oh1 [e/pxl]	occ_oh1 [e/pxl]	see_oh2 [e/pxl]	occ_oh2 [e/pxl]	see_oh3 [e/pxl]	occ_oh3 [e/pxl]	see_oh4 [e/pxl]	occ_oh4 [e/pxl]	lamb_1_ovx [e/pxl]	err_lamb_1_ovx [e/pxl] 	lamb_2_ovx [e/pxl]	err_lamb_2_ovx [e/pxl] 	RN_1_ovx [e]	err_RN_1_ovx [e]	RN_2_ovx [e] 	err_RN_2_ovx [e] 	lamb_1_ovy [e/pxl]	err_lamb_1_ovy [e/pxl] 	lamb_2_ovy [e/pxl]	err_lamb_2_ovy [e/pxl] image_duration [day] exposure_active_area [day] exposure OVX [day] exposure OVY [day] 
321     	2025-02-26T16:21:07	0.00340805	0.00815341	0.00665284	0.0179049	0.00986352	0.0259439	0.0131106	0.0344603	0.00392455	0.000901344	0.00585647	0.000734556	0.224321	0.00192822	0.217012	0.00132959	0.149255	0.00461889	0.158312	0.00333167	0.0373148	0.0173684	6.50889e-05	0.0173999
323     	2025-02-26T17:24:57	0.00339431	0.0087586	0.0066389	0.0181801	0.00973767	0.0269409	0.0129218	0.0351891	0.00374886	0.000870737	0.00544603	0.000700291	0.226163	0.00206266	0.217469	0.00139836	0.158661	0.00485235	0.159931	0.00337635	0.0373148	0.0173684	6.50889e-05	0.0173999
325     	2025-02-26T18:28:48	0.00346235	0.00819332	0.00664967	0.0182486	0.00981403	0.026958	0.0131583	0.0348159	0.00637167	0.00109892	0.00676349	0.000790502	0.22613	0.00184963	0.219628	0.00132854	0.141673	0.00448186	0.152701	0.00325714	0.0373148	0.0173684	6.50889e-05	0.0173999
327     	2025-02-26T19:32:39	0.00343749	0.00826725	0.0066465	0.0176462	0.00991972	0.0257136	0.0131846	0.034043	0.00598981	0.00110853	0.00562815	0.000704471	0.226591	0.0021112	0.217722	0.00141946	0.148625	0.0046907	0.154511	0.00332694	0.0373148	0.0173684	6.50889e-05	0.0173999
329     	2025-02-26T20:36:29	0.00348525	0.00786227	0.00670674	0.0173337	0.00983603	0.0256238	0.0130563	0.0342288	0.00555761	0.00103776	0.00583524	0.000730861	0.224633	0.00207874	0.215455	0.00138493	0.144926	0.00455176	0.15336	0.00325478	0.0373148	0.0173684	6.50889e-05	0.0173999
331     	2025-02-26T21:40:20	0.00337599	0.00850802	0.00656408	0.0182492	0.00986107	0.026476	0.0131534	0.0346063	0.00488366	0.000966441	0.00556993	0.000720572	0.228266	0.00204529	0.219896	0.00137812	0.146857	0.00459243	0.154313	0.00327015	0.0373148	0.0173684	6.50889e-05	0.0173999
333     	2025-02-26T22:44:11	0.00336356	0.00793489	0.00649053	0.0180983	0.00960693	0.026556	0.0128467	0.0347768	0.00526205	0.00111466	0.00605585	0.000735443	0.227331	0.00195229	0.217444	0.00137469	0.146747	0.00462189	0.160315	0.00337255	0.0373032	0.017363	6.50687e-05	0.0173945
335     	2025-02-26T23:48:01	0.00339104	0.00788451	0.00667123	0.0173311	0.00982686	0.0253873	0.0130117	0.0338005	0.00667414	0.00113759	0.00722062	0.000816535	0.2222	0.00197293	0.21553	0.00133245	0.149379	0.00464445	0.156873	0.00331005	0.0373148	0.0173684	6.50889e-05	0.0173999
337     	2025-02-27T00:51:52	0.00336029	0.00797545	0.00648102	0.018487	0.00962709	0.026842	0.0129194	0.0352887	0.00416073	0.000899741	0.00642477	0.000753994	0.224086	0.00206928	0.216214	0.00139491	0.146998	0.00461513	0.160093	0.00336822	0.0373148	0.0173684	6.50889e-05	0.0173999
339     	2025-02-27T01:55:43	0.00336683	0.00800882	0.00650512	0.0178257	0.00967963	0.0259317	0.0128852	0.0338347	0.00700622	0.00114324	0.00768808	0.000827001	0.228908	0.00207966	0.219201	0.00142517	0.146254	0.0046366	0.154017	0.003308	0.0373032	0.017363	6.50687e-05	0.0173945
